 
385	0	0
384.86268	0.03856	0
384.7254	0.07707	0
384.58804	0.1155	0
384.17614	0.23007	0
383.76423	0.34407	0
383.35219	0.45815	0
382.66794	0.64879	0
381.98416	0.84026	0
381.30016	1.0318	0
380.34689	1.29748	0
379.39354	1.56169	0
378.43959	1.8249	0
377.22215	2.1594	0
376.00458	2.49191	0
374.78595	2.82205	0
373.30738	3.2183	0
371.82803	3.6097	0
370.3469	3.9963	0
368.6163	4.44094	0
366.88423	4.87748	0
365.14941	5.3053	0
363.17159	5.78082	0
361.19171	6.24484	0
359.20886	6.699	0
356.993	7.19575	0
354.77577	7.68286	0
352.55604	8.162	0
350.11228	8.68132	0
347.66794	9.19396	0
345.2218	9.702	0
342.55809	10.25128	0
339.89448	10.79662	0
337.22921	11.33825	0
334.35905	11.91681	0
331.48886	12.49037	0
328.61676	13.0592	0
325.55292	13.6603	0
322.48897	14.2556	0
319.42296	14.8456	0
316.17841	15.46371	0
312.93361	16.07473	0
309.68631	16.6782	0
306.27511	17.30283	0
302.86341	17.91847	0
299.44915	18.5262	0
295.88391	19.15243	0
292.31833	19.76978	0
288.75	20.37805	0
285.04751	20.99869	0
281.34456	21.60919	0
277.63889	22.21065	0
273.81578	22.8217	0
269.99232	23.42249	0
266.16591	24.01245	0
262.23767	24.60563	0
258.3089	25.18665	0
254.37719	25.7565	0
250.36036	26.32717	0
246.34315	26.8856	0
242.32286	27.43125	0
238.23556	27.97171	0
234.14772	28.49775	0
230.05675	29.00975	0
225.91417	29.51355	0
221.77118	30.00247	0
217.6251	30.4766	0
213.44779	30.9388	0
209.27015	31.38534	0
205.0895	31.8164	0
200.8941	32.233	0
196.6985	32.6334	0
192.5	33.0176	0
188.30455	33.38474	0
184.10897	33.73411	0
179.9105	34.0648	0
175.73295	34.37406	0
171.5553	34.66294	0
167.3749	34.93105	0
163.23178	35.17549	0
159.08878	35.39782	0
154.94325	35.5971	0
150.85503	35.76994	0
146.76718	35.91795	0
142.67714	36.03985	0
138.65907	36.13309	0
134.64177	36.19982	0
130.62281	36.24005	0
126.69276	36.25367	0
122.76398	36.24113	0
118.8341	36.20155	0
115.00861	36.13589	0
111.18499	36.04073	0
107.3611	35.9128	0
103.65518	35.75483	0
99.95212	35.56163	0
96.25	35.33145	0
92.68046	35.07332	0
89.11476	34.78045	0
85.55085	34.45365	0
82.13496	34.10931	0
78.72326	33.7357	0
75.3137	33.3333	0
72.0638	32.92277	0
68.81871	32.48378	0
65.57705	32.01275	0
62.50625	31.53345	0
59.442	31.01991	0
56.38325	30.4689	0
53.50437	29.91254	0
50.63387	29.31906	0
47.7708	28.68635	0
45.09719	28.05694	0
42.4333	27.39132	0
39.7782	26.6882	0
37.32439	26.00243	0
34.88019	25.28595	0
32.44395	24.5399	0
30.21392	23.82831	0
27.99553	23.08368	0
25.79115	22.29535	0
23.78634	21.5254	0
21.8043	20.7011	0
19.8506	19.8121	0
18.10226	18.94471	0
16.37353	18.03905	0
14.6531	17.1171	0
13.16476	16.31816	0
11.68291	15.50777	0
10.21405	14.6685	0
8.9521	13.89863	0
7.72733	13.07503	0
6.5604	12.17755	0
5.55695	11.28061	0
4.6077	10.32199	0
3.69985	9.317	0
2.95552	8.43202	0
2.26181	7.51252	0
1.6478	6.545	0
1.15294	5.56056	0
0.74555	4.53063	0
0.41195	3.465	0
0.13731	2.31817	0
-0.01769	1.15852	0
0	0	0
0.09004	-0.58581	0
0.23022	-1.16424	0
0.41195	-1.7325	0
0.75863	-2.58648	0
1.17391	-3.40778	0
1.6478	-4.1965	0
2.27645	-5.09443	0
2.96373	-5.9489	0
3.69985	-6.76445	0
4.59842	-7.65756	0
5.55087	-8.48976	0
6.5604	-9.2477	0
7.73299	-9.98415	0
8.95729	-10.63713	0
10.21405	-11.23045	0
11.68265	-11.86732	0
13.16339	-12.46844	0
14.6531	-13.04765	0
16.37459	-13.69836	0
18.10552	-14.32279	0
19.8506	-14.9072	0
21.81506	-15.49855	0
23.79629	-16.03062	0
25.79115	-16.51265	0
28.00115	-16.99585	0
30.21899	-17.4369	0
32.44395	-17.84475	0
34.88419	-18.26109	0
37.32854	-18.6473	0
39.7782	-19.0036	0
42.43874	-19.35626	0
45.10263	-19.67603	0
47.7708	-19.9661	0
50.63947	-20.24756	0
53.50983	-20.50062	0
56.38325	-20.7284	0
59.44664	-20.94606	0
62.51066	-21.13934	0
65.57705	-21.30975	0
68.82194	-21.46622	0
72.06686	-21.59835	0
75.3137	-21.7063	0
78.72597	-21.79403	0
82.13768	-21.85736	0
85.55085	-21.8988	0
89.11759	-21.92121	0
92.68323	-21.92436	0
96.25	-21.91035	0
99.95426	-21.87972	0
103.65717	-21.83429	0
107.3611	-21.7756	0
111.1861	-21.70252	0
115.00961	-21.61759	0
118.8341	-21.5215	0
122.76442	-21.41175	0
126.69315	-21.2911	0
130.62281	-21.1596	0
134.64173	-21.01419	0
138.65897	-20.85861	0
142.67714	-20.69375	0
146.76666	-20.51732	0
150.85448	-20.33252	0
154.94325	-20.13935	0
159.08803	-19.93511	0
163.23103	-19.72222	0
167.3749	-19.50025	0
171.55442	-19.26698	0
175.73205	-19.02443	0
179.9105	-18.7726	0
184.10809	-18.51035	0
188.3037	-18.23852	0
192.5	-17.9564	0
196.69759	-17.66373	0
200.89316	-17.36176	0
205.0895	-17.05165	0
209.26898	-16.73589	0
213.44661	-16.41377	0
217.6251	-16.0853	0
221.76981	-15.75362	0
225.91276	-15.41711	0
230.05675	-15.0766	0
234.1461	-14.73763	0
238.23391	-14.39624	0
242.32286	-14.0525	0
246.34154	-13.71272	0
250.35878	-13.37135	0
254.37719	-13.0284	0
258.30727	-12.69177	0
262.23599	-12.35426	0
266.16591	-12.01585	0
269.99075	-11.68582	0
273.81426	-11.35493	0
277.63889	-11.02255	0
281.3432	-10.69888	0
285.04612	-10.37315	0
288.75	-10.04465	0
292.31713	-9.72523	0
295.88277	-9.40217	0
299.44915	-9.07445	0
302.86237	-8.75587	0
306.27401	-8.43252	0
309.68631	-8.10425	0
312.93251	-7.78766	0
316.17732	-7.46785	0
319.42296	-7.1456	0
322.48789	-6.84005	0
325.55179	-6.53436	0
328.61676	-6.2293	0
331.4877	-5.945	0
334.35788	-5.66262	0
337.22921	-5.3823	0
339.89336	-5.1246	0
342.55694	-4.87021	0
345.2218	-4.62	0
347.66673	-4.39455	0
350.11104	-4.17094	0
352.55604	-3.94625	0
354.77434	-3.73933	0
356.99151	-3.52808	0
359.20886	-3.311	0
361.19021	-3.11076	0
363.17007	-2.90245	0
365.14941	-2.68345	0
366.88309	-2.48131	0
368.61517	-2.27046	0
370.3469	-2.05205	0
371.82734	-1.86015	0
373.3067	-1.66382	0
374.78595	-1.463	0
376.00425	-1.29437	0
377.22184	-1.1235	0
378.43959	-0.95095	0
379.39341	-0.81494	0
380.34675	-0.67783	0
381.30016	-0.539	0
381.98415	-0.43828	0
382.66796	-0.33776	0
383.35219	-0.2387	0
383.76425	-0.1801	0
384.17617	-0.12145	0
384.58804	-0.0616	0
384.7254	-0.0412	0
384.86268	-0.02065	0
385	0	0
