470	0.5922	0
469.83234	0.6157	0
469.66474	0.63919	0
469.49709	0.6627	0
468.99415	0.73328	0
468.49136	0.80381	0
467.98839	0.8742	0
467.15332	0.99047	0
466.31845	1.10624	0
465.48331	1.222	0
464.31919	1.38372	0
463.15544	1.54531	0
461.99119	1.7061	0
460.50443	1.9094	0
459.01794	2.1111	0
457.5309	2.3124	0
455.72441	2.55738	0
453.91849	2.80209	0
452.1118	3.0456	0
449.99683	3.32798	0
447.88225	3.60802	0
445.76681	3.8869	0
443.34938	4.20493	0
440.93258	4.52162	0
438.51471	4.8363	0
435.80756	5.1853	0
433.10091	5.5312	0
430.39309	5.875	0
427.40858	6.252	0
424.42476	6.62655	0
421.4396	6.9983	0
418.18725	7.3995	0
414.93553	7.79711	0
411.68241	8.1921	0
408.17777	8.61509	0
404.67392	9.03505	0
401.16852	9.4517	0
397.42746	9.892	0
393.68707	10.32749	0
389.94491	10.7583	0
385.98287	11.20913	0
382.02159	11.65521	0
378.05862	12.0978	0
373.89288	12.55976	0
369.72805	13.0175	0
365.5613	13.4702	0
361.20768	13.93671	0
356.85483	14.39696	0
352.5	14.852	0
347.97864	15.31939	0
343.45822	15.78152	0
338.93579	16.2385	0
334.26729	16.70437	0
329.59966	17.16354	0
324.92981	17.6156	0
320.13278	18.07194	0
315.33664	18.52104	0
310.53839	18.9645	0
305.63332	19.41256	0
300.72923	19.85347	0
295.82271	20.2852	0
290.83158	20.71306	0
285.8412	21.13063	0
280.84851	21.5401	0
275.78984	21.94794	0
270.7322	22.3478	0
265.6722	22.7386	0
260.57136	23.12208	0
255.47139	23.49484	0
250.369	23.8572	0
245.24622	24.21035	0
240.12434	24.55209	0
235	24.8818	0
229.87721	25.19859	0
224.75531	25.50243	0
219.631	25.7936	0
214.53009	26.07064	0
209.43014	26.3341	0
204.3278	26.5832	0
199.26916	26.81506	0
194.21148	27.03135	0
189.15149	27.2318	0
184.16012	27.41347	0
179.16979	27.57827	0
174.17729	27.7253	0
169.27195	27.85162	0
164.36776	27.95973	0
159.46161	28.0496	0
154.66416	28.11952	0
149.86804	28.17022	0
145.0702	28.2	0
140.40098	28.20753	0
135.7333	28.19349	0
131.0642	28.1577	0
126.54193	28.10197	0
122.02146	28.02419	0
117.5	27.9227	0
113.14498	27.80124	0
108.79211	27.6558	0
104.4387	27.4856	0
100.27116	27.29866	0
96.1062	27.08639	0
91.9414	26.8464	0
87.97694	26.59044	0
84.01562	26.30711	0
80.0551	25.9957	0
76.31086	25.67472	0
72.57032	25.32621	0
68.8315	24.9476	0
65.32294	24.5628	0
61.81891	24.14826	0
58.3176	23.7021	0
55.06011	23.25668	0
51.80814	22.77996	0
48.5604	22.2686	0
45.56946	21.7639	0
42.58534	21.22575	0
39.6069	20.6518	0
36.89152	20.09425	0
34.18444	19.50192	0
31.4853	18.8705	0
29.05696	18.26372	0
26.63944	17.61829	0
24.2332	16.9294	0
22.10407	16.27666	0
19.98872	15.58263	0
17.8882	14.8426	0
16.06215	14.15255	0
14.25459	13.41729	0
12.4691	12.6289	0
10.95516	11.90278	0
9.46685	11.12639	0
8.0088	10.293	0
6.80498	9.53872	0
5.63759	8.7305	0
4.5167	7.8584	0
3.62263	7.07197	0
2.78299	6.22828	0
2.0116	5.3204	0
1.42374	4.4972	0
0.91446	3.62449	0
0.5029	2.7025	0
0.22844	1.82382	0
0.05834	0.91869	0
0	0	0
0.05834	-0.91869	0
0.22844	-1.82382	0
0.5029	-2.7025	0
0.91446	-3.62449	0
1.42374	-4.4972	0
2.0116	-5.3204	0
2.78299	-6.22828	0
3.62263	-7.07197	0
4.5167	-7.8584	0
5.63759	-8.7305	0
6.80498	-9.53872	0
8.0088	-10.293	0
9.46685	-11.12639	0
10.95516	-11.90278	0
12.4691	-12.6289	0
14.25459	-13.41729	0
16.06215	-14.15255	0
17.8882	-14.8426	0
19.98872	-15.58263	0
22.10407	-16.27666	0
24.2332	-16.9294	0
26.63944	-17.61829	0
29.05696	-18.26372	0
31.4853	-18.8705	0
34.18444	-19.50192	0
36.89152	-20.09425	0
39.6069	-20.6518	0
42.58534	-21.22575	0
45.56946	-21.7639	0
48.5604	-22.2686	0
51.80814	-22.77996	0
55.06011	-23.25668	0
58.3176	-23.7021	0
61.81891	-24.14826	0
65.32294	-24.5628	0
68.8315	-24.9476	0
72.57032	-25.32621	0
76.31086	-25.67472	0
80.0551	-25.9957	0
84.01562	-26.30711	0
87.97694	-26.59044	0
91.9414	-26.8464	0
96.1062	-27.08639	0
